user_id,group,signup_date,repeat_purchase,location,loyalty_tier,revenue
U00478,A,2025-07-30,0,Ajman,Gold,102.51
U00479,B,2025-07-17,0,Dubai,Basic,18.8
U00480,A,2025-07-22,0,Sharjah,Basic,32.28
U00481,A,2025-07-29,0,Sharjah,Basic,44.77
U00482,B,2025-07-03,0,Sharjah,Silver,79.71
U00483,A,2025-07-17,0,Ajman,Gold,0.0
U00484,B,2025-07-16,0,Abu Dhabi,Silver,49.54
U00485,A,2025-07-13,1,Ajman,Basic,219.43
U00486,A,2025-07-23,0,Dubai,Silver,36.05
U00487,A,2025-07-31,0,Sharjah,Gold,77.2
U00488,B,2025-08-01,0,Ajman,Basic,90.69
U00489,A,2025-07-18,1,Sharjah,Basic,164.34
U00490,A,2025-07-25,1,Sharjah,Basic,182.9
U00491,B,2025-07-24,0,Ajman,Silver,115.3
U00492,B,2025-07-24,1,Ajman,Basic,259.56
U00493,A,2025-07-13,0,Ajman,Silver,58.89
U00494,B,2025-07-27,1,Sharjah,Silver,105.82
U00495,B,2025-07-25,0,Dubai,Basic,94.64
U00496,A,2025-07-11,0,Sharjah,Basic,82.01
U00497,A,2025-07-07,0,Sharjah,Silver,94.53
U00498,B,2025-07-16,1,Ajman,Silver,63.19
U00499,B,2025-07-28,0,Abu Dhabi,Silver,106.37
U00500,B,2025-07-19,0,Ajman,Basic,32.74
U00501,B,2025-07-07,1,Ajman,Basic,177.33
U00502,A,2025-07-14,0,Dubai,Silver,57.96
U00503,B,2025-07-18,1,Sharjah,Basic,238.58
U00504,A,2025-07-13,1,Dubai,Basic,53.51
U00505,B,2025-07-12,0,Dubai,Basic,86.14
U00506,A,2025-07-10,0,Sharjah,Basic,82.26
U00507,A,2025-07-04,0,Abu Dhabi,Silver,59.11
U00508,B,2025-07-05,0,Sharjah,Basic,86.11
U00509,A,2025-07-14,0,Abu Dhabi,Basic,55.6
U00510,B,2025-07-26,1,Sharjah,Silver,168.31
U00511,A,2025-08-01,1,Dubai,Basic,162.03
U00512,A,2025-07-06,0,Ajman,Basic,54.23
U00513,A,2025-07-25,0,Sharjah,Silver,66.07
U00514,B,2025-07-23,1,Abu Dhabi,Gold,27.71
U00515,B,2025-07-30,0,Ajman,Basic,20.47
U00516,A,2025-07-12,1,Dubai,Basic,115.61
U00517,B,2025-07-21,0,Dubai,Silver,36.95
U00518,B,2025-07-26,1,Sharjah,Silver,148.45
U00519,B,2025-07-22,0,Sharjah,Silver,119.26
U00520,A,2025-07-14,0,Sharjah,Basic,109.32
U00521,A,2025-07-10,1,Abu Dhabi,Silver,126.66
U00522,A,2025-07-03,1,Ajman,Basic,71.18
U00523,B,2025-07-08,0,Ajman,Silver,37.05
U00524,A,2025-07-23,0,Dubai,Basic,119.8
U00525,B,2025-07-13,1,Ajman,Basic,218.36
U00526,B,2025-07-11,0,Dubai,Basic,72.77
U00527,B,2025-07-28,0,Dubai,Basic,82.6
U00528,B,2025-07-25,0,Abu Dhabi,Silver,71.97
U00529,A,2025-07-05,1,Abu Dhabi,Basic,170.33
U00530,A,2025-07-30,0,Dubai,Basic,69.13
U00531,B,2025-07-15,1,Abu Dhabi,Basic,206.0
U00532,A,2025-07-08,1,Sharjah,Gold,183.35
U00533,B,2025-07-25,1,Dubai,Basic,98.62
U00534,B,2025-07-09,0,Abu Dhabi,Silver,91.31
U00535,A,2025-07-25,1,Abu Dhabi,Basic,214.95
U00536,A,2025-07-28,0,Abu Dhabi,Silver,84.74
U00537,B,2025-07-30,0,Dubai,Silver,93.12
U00538,A,2025-07-31,0,Dubai,Basic,47.28
U00539,B,2025-07-18,0,Abu Dhabi,Silver,54.07
U00540,B,2025-07-24,0,Dubai,Basic,79.5
U00541,B,2025-08-01,0,Sharjah,Basic,57.79
U00542,B,2025-07-27,0,Sharjah,Basic,114.85
U00543,A,2025-07-23,0,Abu Dhabi,Basic,64.81
U00544,B,2025-07-29,0,Ajman,Basic,55.91
U00545,A,2025-07-24,0,Sharjah,Silver,100.71
U00546,B,2025-07-10,1,Sharjah,Gold,88.91
U00547,A,2025-07-26,0,Sharjah,Basic,69.27
U00548,A,2025-07-24,0,Sharjah,Basic,52.87
U00549,A,2025-07-15,0,Sharjah,Basic,142.06
U00550,A,2025-07-15,0,Dubai,Basic,69.32
U00551,B,2025-07-16,0,Ajman,Basic,49.33
U00552,A,2025-07-28,0,Sharjah,Gold,71.13
U00553,B,2025-07-26,0,Abu Dhabi,Silver,73.73
U00554,B,2025-07-14,0,Ajman,Basic,54.38
U00555,B,2025-07-16,0,Ajman,Basic,114.61
U00556,B,2025-07-24,0,Ajman,Gold,101.82
U00557,A,2025-07-06,0,Sharjah,Basic,78.27
U00558,B,2025-07-16,1,Ajman,Basic,108.09
U00559,B,2025-07-14,0,Sharjah,Basic,143.42
U00560,A,2025-07-16,1,Ajman,Basic,161.48
U00561,B,2025-07-19,1,Sharjah,Silver,122.33
U00562,B,2025-07-18,1,Dubai,Basic,230.79
U00563,A,2025-07-29,0,Sharjah,Basic,73.44
U00564,A,2025-07-06,1,Ajman,Basic,197.01
U00565,B,2025-07-09,0,Dubai,Basic,94.05
U00566,A,2025-07-10,0,Ajman,Basic,135.48
U00567,B,2025-07-14,0,Sharjah,Silver,43.89
U00568,A,2025-07-21,1,Ajman,Basic,108.24
U00569,A,2025-07-10,0,Dubai,Basic,158.95
U00570,B,2025-07-13,1,Ajman,Basic,153.72
U00571,A,2025-07-06,0,Abu Dhabi,Basic,36.17
U00572,B,2025-07-23,0,Abu Dhabi,Basic,99.75
U00573,B,2025-07-22,0,Sharjah,Basic,118.19
U00574,B,2025-07-19,1,Sharjah,Basic,152.8
U00575,A,2025-07-29,0,Sharjah,Basic,14.07
U00576,A,2025-07-25,0,Ajman,Basic,42.95
U00577,A,2025-07-23,1,Ajman,Basic,46.29
U00578,A,2025-07-06,0,Dubai,Basic,130.05
U00579,A,2025-07-13,0,Ajman,Basic,21.01
U00580,A,2025-07-23,0,Dubai,Basic,52.82
U00581,A,2025-07-21,1,Abu Dhabi,Basic,171.97
U00582,B,2025-07-31,0,Ajman,Basic,36.12
U00583,A,2025-07-03,0,Ajman,Basic,82.05
U00584,B,2025-07-30,1,Dubai,Silver,115.44
U00585,A,2025-07-21,0,Sharjah,Gold,79.71
U00586,B,2025-07-26,0,Ajman,Basic,69.8
U00587,A,2025-07-03,0,Ajman,Gold,65.3
U00588,B,2025-07-20,0,Sharjah,Silver,117.18
U00589,B,2025-07-17,0,Ajman,Basic,39.56
U00590,A,2025-07-21,0,Sharjah,Basic,79.58
U00591,A,2025-07-23,1,Sharjah,Silver,188.44
U00592,A,2025-07-29,0,Ajman,Basic,32.63
U00593,B,2025-07-29,1,Sharjah,Basic,58.87
U00594,B,2025-08-01,0,Ajman,Silver,70.47
U00595,A,2025-07-13,0,Sharjah,Basic,7.15
U00596,A,2025-07-26,1,Sharjah,Gold,155.25
U00597,B,2025-07-13,0,Ajman,Basic,102.71
U00598,B,2025-07-16,1,Sharjah,Basic,69.52
U00599,A,2025-07-24,0,Abu Dhabi,Basic,95.41
U00600,A,2025-07-26,0,Abu Dhabi,Basic,106.68
U00601,B,2025-07-04,1,Sharjah,Silver,183.57
U00602,A,2025-07-21,1,Abu Dhabi,Basic,217.92
U00603,A,2025-07-19,0,Ajman,Silver,60.19
U00604,B,2025-07-22,0,Ajman,Silver,60.72
U00605,B,2025-07-11,0,Sharjah,Basic,75.42
U00606,A,2025-07-25,1,Dubai,Silver,77.9
U00607,A,2025-07-09,0,Dubai,Gold,52.34
U00608,A,2025-07-28,0,Ajman,Silver,70.28
U00609,A,2025-07-04,1,Dubai,Gold,148.36
U00610,B,2025-07-22,1,Ajman,Basic,189.41
U00611,B,2025-07-31,0,Dubai,Basic,6.47
U00612,A,2025-07-30,0,Sharjah,Basic,158.13
U00613,B,2025-07-04,0,Abu Dhabi,Silver,47.15
U00614,B,2025-07-07,0,Sharjah,Basic,102.55
U00615,A,2025-07-23,1,Sharjah,Basic,156.59
U00616,B,2025-07-09,0,Sharjah,Silver,57.23
U00617,A,2025-07-25,1,Sharjah,Silver,172.83
U00618,A,2025-07-11,1,Abu Dhabi,Silver,84.97
U00619,B,2025-07-05,1,Ajman,Basic,157.99
U00620,A,2025-07-15,0,Ajman,Silver,130.1
U00621,A,2025-07-21,1,Abu Dhabi,Basic,113.06
U00622,A,2025-07-18,1,Dubai,Basic,144.05
U00623,A,2025-07-13,0,Ajman,Silver,37.7
U00624,B,2025-07-25,0,Sharjah,Basic,103.39
U00625,A,2025-07-18,0,Sharjah,Silver,46.85
U00626,A,2025-07-19,0,Dubai,Silver,78.9
U00627,B,2025-07-21,1,Sharjah,Basic,225.33
U00628,B,2025-07-16,1,Dubai,Silver,143.6
U00629,B,2025-07-23,0,Sharjah,Silver,99.75
U00630,A,2025-07-15,0,Abu Dhabi,Basic,80.67
U00631,B,2025-07-06,0,Sharjah,Basic,116.64
U00632,B,2025-07-25,1,Abu Dhabi,Silver,197.05
U00633,A,2025-07-03,1,Ajman,Basic,217.39
U00634,B,2025-07-29,0,Dubai,Gold,70.85
U00635,A,2025-07-05,0,Dubai,Silver,31.66
U00636,A,2025-07-19,0,Abu Dhabi,Basic,20.69
U00637,B,2025-07-13,0,Dubai,Silver,25.65
U00638,B,2025-07-06,0,Dubai,Silver,69.38
U00639,B,2025-07-04,0,Dubai,Basic,85.94
U00640,B,2025-07-04,0,Ajman,Basic,55.5
U00641,B,2025-07-15,0,Sharjah,Silver,1.28
U00642,B,2025-07-12,1,Sharjah,Silver,115.61
U00643,A,2025-07-03,0,Dubai,Basic,56.37
U00644,B,2025-07-10,0,Dubai,Basic,79.3
U00645,A,2025-07-14,0,Dubai,Gold,113.36
U00646,B,2025-07-09,0,Dubai,Basic,16.16
U00647,A,2025-07-25,0,Abu Dhabi,Silver,90.4
U00648,B,2025-07-08,1,Sharjah,Gold,197.41
U00649,B,2025-07-30,1,Ajman,Silver,143.58
U00650,B,2025-07-13,1,Ajman,Basic,185.49
U00651,A,2025-07-25,0,Sharjah,Basic,64.33
U00652,B,2025-07-15,0,Abu Dhabi,Silver,99.36
U00653,A,2025-07-20,0,Dubai,Silver,43.88
U00654,B,2025-07-11,0,Ajman,Silver,45.55
U00655,B,2025-08-01,1,Ajman,Silver,35.71
U00656,A,2025-08-01,0,Ajman,Basic,81.91
U00657,B,2025-07-08,1,Abu Dhabi,Gold,120.78
U00658,A,2025-07-10,0,Dubai,Silver,22.4
U00659,B,2025-07-18,0,Dubai,Basic,46.08
U00660,A,2025-07-08,0,Dubai,Basic,86.53
U00661,B,2025-07-31,1,Dubai,Basic,170.43
U00662,A,2025-07-04,0,Ajman,Basic,41.88
U00663,A,2025-07-18,1,Dubai,Basic,223.84
U00664,B,2025-07-30,0,Abu Dhabi,Silver,77.37
U00665,B,2025-07-21,0,Sharjah,Basic,96.52
U00666,A,2025-07-22,0,Abu Dhabi,Basic,74.18
U00667,B,2025-07-12,1,Dubai,Basic,141.54
U00668,A,2025-07-06,0,Ajman,Basic,82.04
U00669,A,2025-07-31,0,Sharjah,Gold,104.48
U00670,B,2025-07-14,1,Sharjah,Silver,140.44
U00671,B,2025-07-07,0,Abu Dhabi,Basic,106.15
U00672,A,2025-07-17,0,Ajman,Basic,48.98
U00673,A,2025-08-01,1,Sharjah,Silver,249.17
U00674,A,2025-07-08,0,Ajman,Gold,45.15
U00675,B,2025-07-30,0,Ajman,Basic,157.79
U00676,A,2025-07-04,0,Ajman,Basic,32.87
U00677,A,2025-07-19,0,Sharjah,Silver,59.38
U00678,B,2025-07-28,0,Sharjah,Basic,95.87
U00679,A,2025-07-23,0,Dubai,Basic,106.74
U00680,A,2025-07-20,0,Dubai,Basic,118.7
U00681,A,2025-07-06,0,Ajman,Basic,113.78
U00682,B,2025-07-27,0,Sharjah,Gold,21.01
U00683,A,2025-07-19,1,Abu Dhabi,Gold,164.87
U00684,A,2025-07-03,0,Ajman,Gold,46.83
U00685,A,2025-07-23,0,Ajman,Gold,99.29
U00686,B,2025-07-26,1,Sharjah,Basic,231.76
U00687,B,2025-07-08,0,Sharjah,Basic,90.59
U00688,B,2025-07-24,0,Ajman,Basic,61.3
U00689,B,2025-07-20,0,Sharjah,Gold,41.47
U00690,B,2025-07-25,0,Sharjah,Basic,55.1
U00691,A,2025-07-10,0,Abu Dhabi,Basic,47.23
U00692,B,2025-07-24,1,Sharjah,Basic,162.17
U00693,B,2025-07-11,0,Abu Dhabi,Basic,116.09
U00694,A,2025-07-28,0,Ajman,Basic,73.26
U00695,B,2025-07-16,0,Sharjah,Silver,38.96
U00696,B,2025-08-01,0,Ajman,Basic,36.83
U00697,B,2025-07-29,1,Abu Dhabi,Basic,205.17
U00698,B,2025-07-26,1,Abu Dhabi,Gold,286.53
U00699,A,2025-07-25,0,Dubai,Silver,72.89
U00700,A,2025-07-24,1,Dubai,Silver,99.15
U00701,B,2025-07-31,0,Abu Dhabi,Silver,45.33
U00702,A,2025-07-16,0,Dubai,Silver,88.88
U00703,A,2025-07-18,0,Abu Dhabi,Basic,117.5
U00704,B,2025-07-14,0,Dubai,Silver,69.26
U00705,B,2025-07-07,0,Ajman,Basic,61.31
U00706,B,2025-07-16,0,Dubai,Basic,30.75
U00707,B,2025-07-24,1,Sharjah,Basic,164.74
U00708,B,2025-07-14,1,Abu Dhabi,Basic,210.71
U00709,A,2025-07-25,0,Abu Dhabi,Basic,47.52
U00710,B,2025-07-30,1,Sharjah,Basic,174.65
U00711,B,2025-08-01,0,Dubai,Basic,97.63
U00712,B,2025-07-21,1,Ajman,Basic,197.86
U00713,A,2025-07-19,0,Sharjah,Silver,37.88
U00714,A,2025-07-04,0,Dubai,Basic,43.31
U00715,B,2025-07-26,0,Ajman,Basic,83.05
U00716,A,2025-07-18,0,Dubai,Silver,91.24
U00717,A,2025-07-11,0,Ajman,Silver,134.67
U00718,B,2025-07-26,0,Dubai,Silver,40.4
U00719,A,2025-07-13,1,Abu Dhabi,Basic,155.08
U00720,B,2025-07-20,1,Sharjah,Basic,159.9
U00721,A,2025-07-15,0,Sharjah,Silver,56.84
U00722,A,2025-07-19,1,Abu Dhabi,Gold,209.98
U00723,B,2025-07-16,1,Dubai,Gold,196.95
U00724,A,2025-07-31,0,Ajman,Gold,87.99
U00725,B,2025-07-16,0,Abu Dhabi,Basic,38.42
U00726,B,2025-07-29,0,Sharjah,Basic,67.64
U00727,A,2025-07-03,0,Dubai,Basic,71.52
U00728,B,2025-07-28,1,Dubai,Basic,171.08
U00729,A,2025-07-12,0,Dubai,Basic,143.95
U00730,B,2025-07-07,1,Sharjah,Basic,140.49
U00731,B,2025-07-14,0,Ajman,Basic,0.0
U00732,B,2025-07-22,0,Ajman,Basic,82.24
U00733,B,2025-07-26,0,Dubai,Silver,97.77
U00734,B,2025-07-29,0,Abu Dhabi,Silver,81.89
U00735,A,2025-07-14,0,Sharjah,Basic,0.0
U00736,A,2025-07-26,0,Ajman,Basic,78.8
U00737,A,2025-07-26,0,Dubai,Basic,86.2
U00738,B,2025-07-24,0,Ajman,Basic,35.11
U00739,B,2025-07-03,0,Dubai,Basic,55.9
U00740,A,2025-07-07,1,Ajman,Basic,136.24
U00741,B,2025-07-17,0,Dubai,Basic,60.27
U00742,B,2025-07-13,0,Dubai,Basic,65.62
U00743,B,2025-07-22,0,Ajman,Basic,90.59
U00744,B,2025-07-14,0,Ajman,Silver,58.02
U00745,A,2025-07-17,0,Abu Dhabi,Silver,23.97
U00746,A,2025-07-31,0,Abu Dhabi,Basic,97.37
U00747,B,2025-07-20,0,Ajman,Basic,43.46
U00748,A,2025-07-25,1,Ajman,Basic,127.46
U00749,B,2025-07-29,0,Ajman,Silver,62.25
U00750,B,2025-07-28,0,Sharjah,Gold,39.01
U00751,B,2025-07-19,1,Abu Dhabi,Basic,217.11
U00752,A,2025-07-23,0,Sharjah,Basic,92.87
U00753,B,2025-07-29,0,Sharjah,Silver,66.3
U00754,B,2025-07-19,0,Sharjah,Basic,79.47
U00755,B,2025-07-20,1,Abu Dhabi,Basic,167.07
U00756,A,2025-07-25,0,Ajman,Basic,36.44
U00757,B,2025-07-16,0,Sharjah,Basic,45.21
U00758,B,2025-07-17,0,Abu Dhabi,Basic,78.92
U00759,B,2025-07-15,0,Ajman,Basic,38.24
U00760,A,2025-07-14,0,Abu Dhabi,Silver,68.8
U00761,A,2025-07-08,0,Ajman,Gold,0.92
U00762,A,2025-07-12,0,Ajman,Silver,56.65
U00763,A,2025-07-18,0,Ajman,Silver,78.55
U00764,A,2025-07-08,1,Sharjah,Basic,152.43
U00765,A,2025-07-29,1,Ajman,Silver,208.54
U00766,A,2025-07-11,0,Ajman,Gold,36.38
U00767,B,2025-07-12,0,Ajman,Basic,76.91
U00768,B,2025-07-13,0,Dubai,Silver,112.25
U00769,B,2025-07-26,0,Dubai,Basic,89.68
U00770,A,2025-07-16,0,Sharjah,Basic,93.98
U00771,A,2025-07-31,0,Ajman,Gold,34.26
U00772,B,2025-07-28,1,Ajman,Basic,164.07
U00773,A,2025-07-31,0,Sharjah,Basic,63.13
U00774,A,2025-07-16,0,Ajman,Basic,72.7
U00775,B,2025-07-07,1,Abu Dhabi,Basic,107.84
U00776,A,2025-07-12,0,Ajman,Basic,108.96
U00777,B,2025-07-17,0,Dubai,Basic,103.81
U00778,A,2025-07-14,0,Sharjah,Basic,104.73
U00779,B,2025-07-20,0,Abu Dhabi,Basic,89.89
U00780,B,2025-07-11,1,Ajman,Basic,113.99
U00781,B,2025-07-17,0,Sharjah,Basic,101.25
U00782,A,2025-07-03,0,Dubai,Basic,109.33
U00783,B,2025-07-28,0,Dubai,Silver,89.84
U00784,A,2025-07-09,0,Abu Dhabi,Basic,42.23
U00785,A,2025-07-16,0,Sharjah,Basic,52.5
U00786,B,2025-07-05,1,Abu Dhabi,Silver,162.51
U00787,A,2025-07-05,1,Abu Dhabi,Silver,227.34
U00788,B,2025-07-29,1,Ajman,Basic,276.95
U00789,A,2025-07-17,1,Ajman,Basic,88.78
U00790,B,2025-07-09,0,Dubai,Silver,92.57
U00791,A,2025-07-26,1,Sharjah,Silver,104.31
U00792,A,2025-07-07,0,Dubai,Silver,31.56
U00793,A,2025-07-03,0,Sharjah,Basic,87.38
U00794,B,2025-07-30,0,Dubai,Basic,85.17
U00795,B,2025-07-16,0,Sharjah,Basic,87.37
U00796,B,2025-07-25,0,Dubai,Basic,74.24
U00797,B,2025-07-26,0,Abu Dhabi,Silver,90.64
U00798,B,2025-07-24,1,Dubai,Silver,177.28
U00799,B,2025-07-19,1,Dubai,Basic,214.44
U00800,A,2025-07-11,0,Abu Dhabi,Basic,45.59
U00801,A,2025-07-05,1,Ajman,Basic,193.32
U00802,A,2025-07-15,0,Ajman,Basic,92.03
U00803,B,2025-07-26,0,Abu Dhabi,Basic,91.42
U00804,B,2025-07-08,1,Sharjah,Basic,161.97
U00805,B,2025-07-06,0,Ajman,Silver,76.7
U00806,B,2025-07-22,1,Dubai,Basic,154.42
U00807,A,2025-07-26,1,Ajman,Gold,141.83
U00808,B,2025-07-06,1,Ajman,Silver,63.02
U00809,B,2025-07-31,1,Ajman,Basic,309.53
U00810,A,2025-07-05,0,Dubai,Silver,102.26
U00811,A,2025-07-10,0,Sharjah,Basic,124.34
U00812,A,2025-07-10,1,Sharjah,Basic,177.41
U00813,B,2025-07-30,0,Ajman,Basic,58.22
U00814,A,2025-07-17,0,Dubai,Basic,84.34
U00815,B,2025-07-07,0,Dubai,Silver,109.0
U00816,B,2025-07-15,1,Abu Dhabi,Gold,99.76
U00817,A,2025-07-08,0,Abu Dhabi,Basic,108.64
U00818,A,2025-07-30,0,Ajman,Basic,57.32
U00819,A,2025-07-23,0,Ajman,Silver,91.6
U00820,A,2025-08-01,0,Abu Dhabi,Basic,113.4
U00821,B,2025-07-31,0,Ajman,Basic,89.73
U00822,A,2025-07-13,0,Abu Dhabi,Silver,113.64
U00823,A,2025-07-28,0,Sharjah,Basic,26.5
U00824,A,2025-07-21,0,Sharjah,Gold,36.81
U00825,B,2025-07-24,0,Sharjah,Basic,51.4
U00826,A,2025-07-24,0,Abu Dhabi,Gold,7.18
U00827,B,2025-07-17,1,Dubai,Gold,49.57
U00828,A,2025-07-31,0,Abu Dhabi,Basic,113.72
U00829,B,2025-07-23,0,Abu Dhabi,Silver,120.83
U00830,B,2025-07-17,0,Ajman,Basic,59.95
U00831,B,2025-07-30,0,Ajman,Basic,157.5
U00832,A,2025-07-05,0,Dubai,Basic,61.12
U00833,B,2025-08-01,0,Sharjah,Basic,145.15
U00834,B,2025-07-07,0,Sharjah,Basic,146.03
U00835,A,2025-07-13,0,Ajman,Silver,51.26
U00836,B,2025-07-13,1,Dubai,Silver,213.81
U00837,B,2025-07-15,0,Abu Dhabi,Gold,119.06
U00838,A,2025-07-06,0,Ajman,Basic,50.52
U00839,B,2025-07-10,1,Sharjah,Basic,0.0
U00840,A,2025-07-14,0,Ajman,Silver,94.03
U00841,A,2025-07-11,0,Dubai,Basic,44.7
U00842,B,2025-07-29,0,Dubai,Basic,75.27
U00843,A,2025-07-06,0,Ajman,Basic,75.7
U00844,B,2025-07-10,0,Abu Dhabi,Gold,100.19
U00845,A,2025-07-03,0,Sharjah,Basic,59.51
U00846,B,2025-07-22,0,Dubai,Silver,89.16
U00847,B,2025-07-24,1,Dubai,Basic,237.91
U00848,A,2025-07-31,0,Dubai,Basic,11.88
U00849,B,2025-07-25,0,Abu Dhabi,Basic,30.62
U00850,A,2025-07-17,0,Dubai,Basic,34.77
U00851,B,2025-07-04,0,Dubai,Basic,61.53
U00852,A,2025-07-14,0,Ajman,Basic,93.14
U00853,B,2025-07-16,0,Dubai,Gold,116.15
U00854,B,2025-07-16,1,Abu Dhabi,Basic,147.33
U00855,A,2025-07-25,0,Ajman,Basic,64.24
U00856,A,2025-07-06,0,Dubai,Basic,111.71
U00857,B,2025-07-14,0,Abu Dhabi,Basic,87.2
U00858,A,2025-07-15,0,Abu Dhabi,Basic,58.65
U00859,A,2025-07-31,0,Abu Dhabi,Basic,97.01
U00860,A,2025-07-12,0,Abu Dhabi,Gold,93.34
U00861,B,2025-07-23,0,Abu Dhabi,Basic,93.84
U00862,A,2025-07-08,0,Abu Dhabi,Silver,52.8
U00863,B,2025-07-29,1,Sharjah,Gold,96.54
U00864,B,2025-07-13,0,Abu Dhabi,Basic,48.76
U00865,A,2025-07-10,1,Abu Dhabi,Basic,89.58
U00866,B,2025-07-15,1,Dubai,Silver,100.02
U00867,B,2025-07-09,0,Abu Dhabi,Basic,61.59
U00868,A,2025-07-06,0,Ajman,Basic,69.58
U00869,A,2025-07-05,1,Abu Dhabi,Basic,146.1
U00870,A,2025-07-11,0,Abu Dhabi,Basic,36.07
U00871,A,2025-07-17,0,Dubai,Gold,77.41
U00872,B,2025-07-31,0,Abu Dhabi,Basic,83.06
U00873,B,2025-07-30,1,Sharjah,Basic,152.88
U00874,A,2025-07-17,0,Ajman,Gold,51.88
U00875,A,2025-07-24,0,Dubai,Basic,36.69
U00876,A,2025-07-09,0,Sharjah,Basic,87.01
U00877,A,2025-07-25,0,Ajman,Basic,72.4
U00878,B,2025-07-17,0,Ajman,Silver,92.18
U00879,A,2025-07-22,0,Abu Dhabi,Basic,57.2
U00880,B,2025-07-16,0,Dubai,Basic,61.04
U00881,A,2025-07-27,1,Abu Dhabi,Basic,201.05
U00882,B,2025-07-29,0,Dubai,Basic,173.21
U00883,B,2025-07-26,1,Abu Dhabi,Basic,140.79
U00884,A,2025-07-24,0,Ajman,Basic,74.57
U00885,A,2025-07-06,0,Sharjah,Silver,67.52
U00886,A,2025-08-01,0,Dubai,Basic,45.13
U00887,A,2025-07-04,0,Dubai,Basic,56.55
U00888,B,2025-07-23,0,Sharjah,Basic,150.35
U00889,A,2025-07-18,0,Sharjah,Silver,48.68
U00890,A,2025-08-01,0,Dubai,Basic,72.21
U00891,B,2025-07-15,1,Sharjah,Basic,117.93
U00892,B,2025-07-04,1,Dubai,Basic,156.17
U00893,B,2025-07-07,0,Dubai,Basic,55.18
U00894,A,2025-07-14,0,Sharjah,Basic,54.69
U00895,A,2025-07-30,0,Dubai,Basic,26.62
U00896,A,2025-07-31,1,Dubai,Silver,145.7
U00897,A,2025-07-04,1,Abu Dhabi,Basic,118.37
U00898,B,2025-07-16,0,Ajman,Gold,97.9
U00899,A,2025-07-30,1,Dubai,Basic,136.34
U00900,B,2025-07-04,1,Abu Dhabi,Basic,112.17
U00901,B,2025-07-11,0,Sharjah,Basic,45.93
U00902,A,2025-07-25,0,Sharjah,Basic,69.84
U00903,A,2025-07-28,1,Abu Dhabi,Basic,218.57
U00904,A,2025-07-24,1,Ajman,Basic,105.91
U00905,B,2025-07-16,0,Sharjah,Silver,15.92
U00906,B,2025-07-11,1,Sharjah,Basic,173.04
U00907,B,2025-07-31,0,Dubai,Basic,121.59
U00908,B,2025-07-24,0,Sharjah,Silver,98.79
U00909,A,2025-07-26,1,Ajman,Basic,66.85
U00910,B,2025-07-07,0,Abu Dhabi,Silver,84.12
U00911,A,2025-07-25,1,Abu Dhabi,Basic,190.03
U00912,B,2025-07-19,1,Dubai,Basic,132.2
U00913,B,2025-07-22,0,Dubai,Gold,60.87
U00914,A,2025-07-19,1,Ajman,Silver,109.06
U00915,B,2025-07-18,0,Dubai,Basic,73.02
U00916,A,2025-07-08,0,Ajman,Basic,35.1
U00917,A,2025-07-10,0,Abu Dhabi,Silver,75.75
U00918,A,2025-07-19,0,Dubai,Gold,77.24
U00919,B,2025-07-22,1,Sharjah,Basic,177.23
U00920,A,2025-07-27,0,Dubai,Basic,68.65
U00921,B,2025-07-16,0,Dubai,Basic,38.38
U00922,A,2025-07-22,0,Ajman,Silver,62.34
U00923,A,2025-07-29,0,Abu Dhabi,Basic,123.79
U00924,B,2025-07-04,1,Ajman,Silver,174.56
U00925,B,2025-07-25,0,Sharjah,Basic,51.81
U00926,A,2025-07-07,1,Dubai,Gold,175.79
U00927,A,2025-07-18,1,Dubai,Basic,248.47
U00928,A,2025-07-15,0,Ajman,Basic,80.52
U00929,B,2025-07-18,0,Dubai,Basic,74.21
U00930,A,2025-07-08,0,Ajman,Basic,109.18
U00931,B,2025-07-22,0,Dubai,Basic,62.56
U00932,B,2025-07-27,0,Dubai,Basic,114.74
U00933,B,2025-07-03,1,Abu Dhabi,Basic,123.26
U00934,A,2025-07-29,0,Sharjah,Basic,57.68
U00935,A,2025-07-25,0,Sharjah,Basic,92.91
U00936,A,2025-07-23,0,Dubai,Gold,107.71
U00937,B,2025-07-05,0,Abu Dhabi,Basic,76.39
U00938,A,2025-07-12,1,Abu Dhabi,Basic,213.51
U00939,A,2025-07-28,0,Abu Dhabi,Basic,81.17
U00940,B,2025-07-20,0,Sharjah,Silver,52.35
U00941,A,2025-07-27,0,Sharjah,Gold,57.94
U00942,A,2025-07-24,1,Dubai,Gold,171.46
U00943,A,2025-07-05,0,Ajman,Silver,111.28
U00944,A,2025-07-12,0,Sharjah,Basic,100.38
U00945,B,2025-07-15,0,Dubai,Basic,116.0
U00946,B,2025-07-29,1,Ajman,Basic,74.41
U00947,B,2025-07-09,1,Ajman,Basic,207.03
U00948,A,2025-07-16,0,Abu Dhabi,Basic,90.02
U00949,B,2025-07-24,0,Abu Dhabi,Basic,89.54
U00950,A,2025-07-26,0,Sharjah,Basic,89.51
U00951,B,2025-07-08,0,Dubai,Basic,20.33
U00952,B,2025-07-04,1,Abu Dhabi,Basic,12.0
U00953,A,2025-08-01,0,Dubai,Gold,77.59
U00954,B,2025-07-14,0,Ajman,Basic,77.78
U00955,B,2025-07-10,0,Sharjah,Gold,72.23
U00956,B,2025-07-18,1,Ajman,Basic,187.41
U00957,A,2025-07-29,0,Sharjah,Basic,75.88
